3.296703297e+003	1.200000000e+001	3.200000000e+001	1.000000000e+000
3.296703297e+003	1.200000000e+001	4.900000000e+001	1.000000000e+000
3.296703297e+003	1.200000000e+001	5.600000000e+001	1.000000000e+000
3.296703297e+003	1.200000000e+001	2.520000000e+002	1.000000000e+000
3.296703297e+003	1.200000000e+001	2.720000000e+002	1.000000000e+000
3.296703297e+003	1.500000000e+001	2.500000000e+001	1.000000000e+000
3.296703297e+003	1.500000000e+001	3.550000000e+001	1.000000000e+000
3.296703297e+003	1.400000000e+001	5.600000000e+001	1.000000000e+000
3.296703297e+003	1.500000000e+001	6.400000000e+001	1.000000000e+000
3.296703297e+003	1.500000000e+001	1.080000000e+002	1.000000000e+000
3.296703297e+003	1.600000000e+001	4.550000000e+001	1.000000000e+000
3.461538462e+003	1.500000000e+001	7.200000000e+001	1.000000000e+000
3.626373626e+003	1.500000000e+001	6.400000000e+001	1.000000000e+000
3.626373626e+003	1.500000000e+001	8.400000000e+001	1.000000000e+000
3.626373626e+003	1.400000000e+001	2.155000000e+002	1.000000000e+000
3.758241758e+003	1.500000000e+001	4.150000000e+001	1.000000000e+000
3.791208791e+003	1.200000000e+001	1.750000000e+002	1.000000000e+000
3.791208791e+003	1.500000000e+001	1.320000000e+002	1.000000000e+000
4.450549451e+003	1.600000000e+001	5.450000000e+001	1.000000000e+000
